,Id,Values_code,Values_Hour01,Values_Hour02,Values_Hour03,Values_Hour04,Values_Hour05,Values_Hour06,Values_Hour07,Values_Hour08,Values_Hour09,Values_Hour10,Values_Hour11,Values_Hour12,Values_Hour13,Values_Hour14,Values_Hour15,Values_Hour16,Values_Hour17,Values_Hour18,Values_Hour19,Values_Hour20,Values_Hour21,Values_Hour22,Values_Hour23,Values_Hour24,Date
3057,Agente,EPMC,1165584.75,1129279.65,1104723.4,1110692.05,1166125.18,1282523.21,1378545.57,1468591.61,1529532.07,1588361.43,1646637.04,1712637.65,1714697.34,1677165.1,1696596.13,1706936.82,1671950.35,1615000.99,1667862.66,1667452.45,1571796.4,1452523.53,1297332.87,1207016.79,2023-05-16
3058,Agente,EPMC,1128156.76,1100452.21,1082723.92,1092852.23,1140619.62,1233396.53,1328346.39,1413412.29,1463673.76,1516914.35,1598733.39,1638044.03,1620609.2,1617857.03,1633368.65,1668178.87,1648658.3,1599023.23,1650669.66,1676157.4,1604776.75,1485105.38,1331730.22,1235879.5,2023-05-17
3059,Agente,EPMC,1157586.67,1112928.81,1092811.15,1093982.68,1157871.45,1278815.72,1367271.78,1451095.74,1538271.89,1596142.16,1663357.71,1721436.23,1723519.68,1714460.34,1727861.97,1733350.67,1708711.55,1638283.34,1707909.76,1730942.55,1653096.17,1548380.25,1414847.6,1299623.8,2023-05-18
3060,Agente,EPMC,1208767.51,1170971.3,1145194.3,1147278.65,1201146.0,1298895.08,1403546.82,1495984.67,1579283.65,1650760.14,1699158.97,1751142.37,1727702.34,1707068.57,1712934.02,1716467.56,1678923.06,1612596.25,1682452.22,1695222.7,1618908.8,1501646.2,1387484.36,1291092.54,2023-05-19
3061,Agente,EPMC,1200611.12,1136998.28,1116885.83,1085532.33,1099776.78,1150791.07,1206736.96,1313320.66,1407698.65,1473100.81,1524771.87,1560043.82,1571706.06,1524941.22,1483597.58,1480587.22,1463689.03,1455589.53,1523601.24,1526241.94,1450877.85,1340906.5,1238230.29,1160314.39,2023-05-20
3062,Agente,EPMC,1095452.02,1044226.07,1010393.26,998328.3,1004077.53,1005660.97,992013.13,1058335.24,1125451.63,1184230.29,1241854.35,1277089.46,1305089.29,1272376.75,1234977.47,1223105.4,1206151.68,1212422.42,1288620.35,1289512.07,1244132.73,1180934.18,1092978.31,1031312.14,2023-05-21
3063,Agente,EPMC,977426.53,942213.68,908637.26,899824.36,929627.02,946399.72,940183.93,1011744.74,1097492.51,1156954.78,1240897.72,1301606.13,1346195.45,1333005.69,1293079.3,1289434.0,1261302.32,1265932.1,1373862.98,1395198.17,1339793.34,1272053.0,1187324.2,1113520.41,2023-05-22
3064,Agente,EPMC,1058860.75,1021903.91,1020937.02,1022947.67,1086246.72,1197106.89,1286728.05,1388125.95,1447293.52,1508151.93,1580791.3,1614663.34,1627132.52,1629500.77,1632019.24,1625407.93,1587789.43,1556997.12,1614539.78,1612624.05,1550305.05,1424756.61,1298706.14,1210150.56,2023-05-23
3065,Agente,EPMC,1119758.81,1073273.08,1048221.65,1061578.65,1128808.56,1248396.64,1345304.63,1415934.72,1480156.03,1546528.38,1602358.42,1651442.26,1662453.77,1644127.87,1624864.53,1647419.28,1626305.7,1569356.86,1625551.54,1634529.79,1581287.35,1465515.93,1327119.8,1238022.08,2023-05-24
3066,Agente,EPMC,1153822.26,1113482.95,1079184.68,1085583.12,1162114.25,1278688.97,1362284.59,1450150.07,1516608.35,1551407.74,1613214.69,1680665.85,1659167.5,1649094.26,1632598.53,1657276.11,1624162.93,1577312.55,1656714.97,1649717.86,1558518.6,1451744.53,1322820.72,1217304.18,2023-05-25
3067,Agente,EPMC,1138646.59,1090123.13,1075091.44,1070237.36,1126566.83,1236682.17,1316878.83,1419767.22,1487877.52,1537805.23,1604360.92,1654133.51,1663630.01,1664626.2,1657235.95,1640755.69,1609547.59,1565539.56,1614488.56,1615790.47,1550015.36,1452088.73,1335574.38,1239850.31,2023-05-26
3068,Agente,EPMC,1159160.09,1111844.74,1072374.36,1057381.55,1100759.98,1138362.36,1203359.51,1299317.48,1384776.25,1438140.25,1517384.44,1566402.87,1572429.48,1536101.93,1479786.16,1459161.03,1440830.96,1432243.4,1494780.0,1493963.69,1430362.29,1311847.36,1207694.14,1112593.17,2023-05-27
3069,Agente,EPMC,1052593.12,998428.61,955375.53,924358.27,913057.03,915291.58,908972.45,973317.34,1044298.29,1122177.11,1178419.59,1226747.06,1261348.05,1271153.35,1242573.11,1211981.67,1186568.82,1185014.71,1296054.23,1336554.75,1304165.73,1233793.36,1161719.91,1096501.19,2023-05-28
3070,Agente,EPMC,1038150.28,1012276.91,983321.69,984090.31,1052072.83,1180557.03,1281389.81,1389276.56,1470479.36,1515728.35,1585882.49,1633961.94,1645011.3,1622413.54,1624971.28,1613423.85,1593440.86,1544466.83,1608705.94,1635129.63,1549846.35,1432524.1,1302239.22,1209911.5,2023-05-29
3071,Agente,EPMC,1129313.99,1083968.05,1058673.04,1059647.03,1124688.6,1248583.71,1327585.21,1422965.49,1483012.66,1526425.14,1584676.53,1641346.38,1638721.36,1624272.58,1635799.8,1631381.4,1607004.41,1553046.02,1595139.71,1618985.87,1547149.9,1432756.08,1300637.18,1193265.82,2023-05-30
3072,Agente,EPMC,1114773.32,1081120.93,1061058.0,1070187.3,1127055.27,1245552.45,1335314.18,1422250.85,1482681.0,1528978.1,1593361.29,1641582.83,1649596.3,1626205.13,1635592.81,1625844.34,1595369.37,1549504.33,1612573.24,1631611.53,1567838.19,1447369.04,1316573.95,1202423.19,2023-05-31
3073,Agente,EPMC,1126348.64,1077900.45,1059731.32,1052305.66,1103414.76,1212331.25,1299274.32,1405738.48,1454920.25,1499015.75,1563021.98,1610011.52,1615132.34,1600998.47,1600243.35,1585776.66,1544285.78,1504764.74,1596118.16,1618778.71,1548288.36,1435782.55,1319231.35,1215228.11,2023-06-01
3074,Agente,EPMC,1138873.85,1086900.03,1073444.6,1074387.43,1137861.46,1236480.66,1325835.13,1390424.42,1478387.98,1554211.61,1639177.18,1685202.1,1683709.84,1672830.56,1661066.88,1696470.31,1632343.8,1574721.88,1600315.11,1609590.62,1536048.75,1436960.42,1324082.83,1227460.37,2023-06-02
3075,Agente,EPMC,1164009.04,1104585.87,1078754.99,1079646.56,1103124.14,1152042.06,1234280.32,1341244.19,1414189.23,1483825.52,1549325.06,1590129.37,1574486.37,1548037.83,1525292.78,1498657.82,1471497.64,1444848.37,1529101.11,1538395.77,1456507.05,1337644.16,1234711.35,1152637.28,2023-06-03
3076,Agente,EPMC,1085248.7,1044042.11,1014581.18,973454.56,967739.86,979381.41,937269.27,989359.18,1076676.27,1155521.87,1197280.19,1223820.72,1268746.86,1268319.39,1235554.11,1226855.77,1213052.47,1195648.72,1281809.23,1342210.09,1292371.08,1238023.88,1162855.35,1092991.24,2023-06-04
3077,Agente,EPMC,1044628.76,1005638.45,989506.67,996496.67,1060324.76,1176704.55,1272484.46,1379336.14,1456753.56,1503591.99,1584085.57,1628222.46,1642779.0,1630180.81,1634149.32,1639938.49,1611250.4,1531649.02,1594230.23,1643980.07,1575910.78,1460503.23,1330566.61,1230511.94,2023-06-05
3078,Agente,EPMC,1158012.1,1114915.23,1088842.94,1088296.38,1162615.01,1255236.21,1344680.86,1442347.06,1509545.97,1553254.27,1628064.69,1670056.48,1665751.98,1634439.59,1632387.62,1646546.04,1619506.69,1567033.56,1615000.46,1650191.16,1591645.27,1471313.55,1324892.77,1215373.76,2023-06-06
3079,Agente,EPMC,1151888.08,1109514.45,1085411.18,1084384.33,1140201.53,1248587.07,1359015.12,1444914.47,1486241.97,1531273.93,1616091.48,1666655.01,1668508.76,1642621.61,1662420.4,1666981.6,1650738.6,1590007.11,1649775.26,1676921.66,1600642.57,1482939.0,1346562.94,1240760.07,2023-06-07
3080,Agente,EPMC,1154982.01,1119786.89,1108702.4,1091642.0,1160316.05,1262322.69,1366455.85,1447942.65,1509818.48,1554252.83,1612045.19,1664634.44,1648784.64,1630174.47,1639198.75,1641613.37,1621893.08,1568560.77,1634964.46,1624593.09,1578568.48,1450382.91,1314470.15,1222144.76,2023-06-08
3081,Agente,EPMC,1154287.38,1107871.49,1092932.46,1098009.53,1136136.71,1251531.73,1337586.32,1427077.96,1487498.55,1539517.18,1615355.68,1659659.12,1678611.5,1645823.83,1659131.15,1660287.48,1633505.8,1560168.51,1610970.78,1630022.81,1561223.13,1464838.89,1341522.88,1256662.01,2023-06-09
3082,Agente,EPMC,1163813.79,1121290.12,1099344.34,1082607.86,1113991.95,1168753.3,1229178.67,1307233.71,1411237.51,1464562.99,1520350.4,1556149.85,1573709.08,1522477.28,1476384.23,1456770.01,1436749.87,1420709.57,1500400.58,1522601.94,1457634.81,1351260.91,1237395.36,1172079.14,2023-06-10
3083,Agente,EPMC,1095984.25,1041326.42,1005513.96,990497.75,982215.47,982718.87,984670.43,1046288.65,1111608.69,1185624.47,1229783.0,1275817.36,1313639.74,1283346.34,1242659.96,1231167.24,1220782.78,1225191.07,1290231.39,1343667.66,1292136.38,1228266.75,1151205.49,1083539.07,2023-06-11
3084,Agente,EPMC,1007352.47,976272.28,951116.48,937843.46,942853.28,961869.03,974407.78,1037799.9,1115830.62,1179427.71,1254911.21,1315407.12,1344503.93,1334315.98,1297326.05,1287298.97,1281679.23,1268332.8,1360600.85,1411891.59,1364134.54,1299324.31,1221978.61,1138740.89,2023-06-12
3085,Agente,EPMC,1083921.7,1037247.15,1019059.72,1037773.06,1086830.64,1190888.46,1277419.88,1401232.88,1507541.26,1557920.69,1633826.72,1689242.37,1707134.7,1683806.85,1702137.76,1690838.29,1673419.25,1610102.86,1637873.57,1659604.94,1607716.02,1476948.85,1343202.46,1240534.6,2023-06-13
3086,Agente,EPMC,1152541.43,1119531.51,1089789.16,1099269.96,1139121.81,1231309.38,1318089.74,1420849.83,1514583.15,1563732.2,1635424.42,1680222.23,1696030.63,1655384.26,1663738.89,1662239.32,1638715.77,1567300.32,1628401.83,1647795.96,1573092.08,1463919.08,1331460.87,1220359.27,2023-06-14
3087,Agente,EPMC,1148227.55,1118890.16,1087377.52,1085096.19,1125606.92,1205515.47,1303384.35,1420965.03,1493087.64,1543407.03,1607141.23,1666395.31,1679707.38,1668350.8,1658327.45,1683341.5,1638199.85,1571614.3,1627524.34,1638436.01,1577170.24,1475385.52,1361569.63,1259329.71,2023-06-15
3088,Agente,EPMC,1168168.85,1119298.12,1095426.04,1100869.98,1130753.96,1206132.0,1303550.85,1411778.64,1500308.89,1546958.18,1615869.41,1680675.4,1688644.49,1666993.96,1675180.53,1656742.4,1618974.04,1564732.69,1614272.88,1626917.65,1563155.04,1463820.41,1354389.17,1249468.28,2023-06-16
3089,Agente,EPMC,1179864.93,1115802.86,1091496.26,1090279.74,1118250.52,1167103.98,1224421.93,1320346.78,1410666.95,1467103.93,1529452.86,1573759.89,1554991.34,1522655.52,1478080.18,1470850.36,1462295.57,1429535.62,1484775.42,1516496.22,1432280.82,1327568.02,1210005.18,1131259.25,2023-06-17
3090,Agente,EPMC,1044531.13,990477.85,955364.9,938033.42,940898.1,938226.45,932782.42,982858.29,1056757.02,1128967.53,1180394.83,1226874.23,1228240.44,1207183.46,1179660.75,1166026.54,1150903.67,1151157.59,1213843.54,1265733.4,1226972.55,1172386.07,1116096.12,1049728.14,2023-06-18
3091,Agente,EPMC,989801.8,947856.82,924777.39,895075.98,917574.57,927143.77,944529.24,1005702.47,1074023.97,1137780.54,1210407.34,1270532.54,1318556.71,1304675.47,1282635.25,1264573.28,1268203.8,1244437.72,1338812.48,1409857.92,1366702.78,1304715.49,1228735.7,1144184.27,2023-06-19
3092,Agente,EPMC,1076858.84,1038355.7,1032286.49,1019731.24,1088469.17,1157278.17,1260702.06,1394716.34,1481733.69,1540130.03,1612806.35,1689255.95,1703859.4,1686138.51,1697054.55,1704923.95,1665031.2,1578460.26,1615888.05,1664074.95,1599333.57,1501834.52,1359251.44,1241853.52,2023-06-20
3093,Agente,EPMC,1155792.38,1110918.24,1088654.55,1078950.83,1128164.63,1194025.73,1282685.19,1406848.76,1491239.09,1547151.8,1620586.63,1670315.62,1677546.52,1662517.11,1669660.53,1680806.67,1651088.16,1577433.43,1616863.54,1655873.32,1578485.06,1475854.61,1364931.47,1246408.95,2023-06-21
3094,Agente,EPMC,1178815.73,1128297.98,1100604.64,1095535.94,1140326.18,1221129.59,1303031.68,1424400.47,1500123.83,1547054.95,1608658.47,1664795.69,1691262.31,1674390.37,1686173.55,1681420.33,1662710.95,1589750.65,1637084.95,1645893.62,1591856.96,1481194.11,1359376.31,1256642.48,2023-06-22
3095,Agente,EPMC,1178989.43,1132033.85,1100998.1,1100400.96,1151696.8,1204915.46,1311585.4,1429193.03,1511310.32,1560984.89,1618375.61,1659356.12,1695975.01,1685132.97,1691263.11,1700056.28,1651465.44,1586472.02,1614200.28,1633601.04,1563561.08,1460190.36,1331398.59,1240176.23,2023-06-23
3096,Agente,EPMC,1171870.1,1134810.27,1090233.54,1091814.9,1122210.57,1178425.84,1232348.84,1318796.02,1407635.8,1467140.99,1527354.36,1583545.54,1580008.63,1548653.99,1511805.65,1478777.31,1444924.75,1427155.71,1497982.24,1474579.76,1407825.81,1304171.76,1222035.68,1144552.95,2023-06-24
3097,Agente,EPMC,1078180.56,1030869.06,981903.99,969519.62,954938.9,960210.42,946185.42,987426.76,1048206.97,1124001.92,1192075.79,1240967.69,1272103.37,1267578.05,1228695.71,1220643.38,1212844.88,1191634.92,1287136.75,1310966.73,1276481.32,1230731.19,1146025.73,1092542.65,2023-06-25
3098,Agente,EPMC,1035153.04,998209.57,984709.69,988541.49,1027316.47,1118355.12,1211746.39,1339252.51,1409527.27,1459519.28,1528468.96,1579017.5,1579754.01,1577905.44,1589734.39,1596157.72,1563246.07,1510967.29,1552084.34,1592020.63,1528660.3,1408049.75,1295285.67,1194227.94,2023-06-26
3099,Agente,EPMC,1128151.11,1114884.7,1096815.67,1085401.62,1146506.74,1225540.1,1322845.04,1438250.67,1489128.61,1537242.18,1612856.67,1689318.48,1687706.6,1663408.96,1661954.33,1667766.99,1644954.47,1574331.45,1623803.64,1662265.43,1606229.01,1492056.69,1368647.81,1265326.5,2023-06-27
3100,Agente,EPMC,1179873.35,1138235.34,1116296.79,1121861.54,1154882.85,1229061.52,1325520.3,1431068.29,1499288.77,1557070.7,1615502.9,1669085.16,1696420.87,1681365.79,1679388.12,1679629.27,1663829.37,1593491.25,1616251.31,1656085.43,1599925.12,1482182.68,1378106.86,1272246.33,2023-06-28
3101,Agente,EPMC,1182042.16,1130707.13,1116022.2,1109811.13,1163467.05,1233470.92,1320420.63,1447583.9,1520816.63,1565781.31,1654250.87,1715033.75,1709379.81,1689041.8,1708489.72,1716005.48,1676355.81,1624882.86,1641995.82,1679142.93,1606805.65,1500843.11,1381835.56,1275485.27,2023-06-29
3102,Agente,EPMC,1193413.16,1157345.18,1120919.46,1116127.63,1166367.52,1221180.2,1306910.86,1413072.29,1490401.1,1551013.58,1612613.71,1678535.2,1677551.23,1663216.05,1661046.0,1655232.36,1617219.52,1545033.31,1580245.13,1600178.24,1548764.51,1451762.96,1351077.34,1250611.73,2023-06-30
3103,Agente,EPMC,1179795.01,1139978.45,1104910.05,1084938.41,1107270.97,1150447.81,1214885.69,1303065.74,1387644.35,1451126.98,1519635.67,1554623.97,1545888.29,1513151.36,1475577.85,1458529.25,1438580.99,1418881.25,1479400.51,1509026.95,1445871.25,1337296.99,1234447.67,1156720.24,2023-07-01
3104,Agente,EPMC,1078421.7,1029651.9,987972.09,964620.91,954852.73,957889.28,938893.08,986731.17,1046612.04,1118348.54,1175344.07,1216539.59,1239021.46,1227656.79,1188434.81,1177131.69,1155865.86,1144612.32,1228224.29,1271273.72,1236200.98,1171206.23,1106695.27,1037077.01,2023-07-02
3105,Agente,EPMC,985944.79,944876.4,928155.7,909802.91,930101.0,950971.38,947448.01,1004949.89,1092714.47,1156755.67,1229490.13,1287596.42,1328933.6,1316948.84,1277254.1,1260418.63,1240613.07,1233617.03,1331000.79,1384196.7,1340773.89,1256522.12,1178314.55,1114365.29,2023-07-03
3106,Agente,EPMC,1082084.71,1051766.45,1032144.65,1025450.37,1087944.53,1197564.24,1276941.64,1387423.29,1458699.23,1515291.05,1564022.24,1608769.13,1598060.34,1584529.24,1606274.44,1608329.54,1586956.71,1530995.74,1569265.76,1608045.29,1545078.88,1443258.34,1316360.65,1222680.41,2023-07-04
3107,Agente,EPMC,1151550.22,1106841.53,1087614.76,1095033.63,1143145.8,1263816.12,1348082.96,1423445.15,1489399.28,1542638.59,1619549.71,1661913.2,1658642.63,1658761.82,1668653.15,1675840.74,1634361.56,1584522.17,1619813.47,1648663.87,1585694.9,1468723.95,1324404.51,1208913.96,2023-07-05
3108,Agente,EPMC,1124973.49,1082194.06,1074218.81,1074437.54,1131839.18,1239949.17,1338246.76,1415830.4,1477129.64,1526022.91,1587633.67,1645936.74,1647771.84,1623057.36,1610051.75,1607474.66,1571146.72,1527747.45,1587585.19,1614854.11,1548135.85,1441867.96,1298923.38,1199074.37,2023-07-06
3109,Agente,EPMC,1122265.03,1088072.93,1062898.53,1065713.71,1108648.76,1229242.94,1315132.51,1408098.44,1486631.4,1529413.36,1580509.86,1627769.42,1624328.86,1592299.92,1599767.82,1605349.07,1570922.6,1514604.19,1560696.41,1588844.24,1529743.23,1428026.18,1304947.26,1194553.0,2023-07-07
3110,Agente,EPMC,1124903.75,1081440.86,1059521.16,1058193.07,1088699.81,1148468.87,1207791.19,1296682.96,1381475.31,1429244.89,1487927.17,1518058.16,1536309.52,1492395.86,1455793.99,1447115.7,1431916.96,1413686.04,1484020.09,1504246.34,1436961.79,1336029.11,1223656.75,1128484.11,2023-07-08
3111,Agente,EPMC,1063002.07,1018174.35,983007.35,964553.92,964230.37,950611.1,943271.85,1002282.44,1080200.41,1153381.99,1218209.88,1262276.12,1286590.26,1277088.72,1246372.94,1237393.57,1218109.25,1202878.13,1278387.89,1344997.41,1311890.54,1239938.82,1174305.61,1102041.62,2023-07-09
3112,Agente,EPMC,1045087.19,1010293.27,994568.27,991544.15,1049359.71,1168146.0,1270576.23,1365247.86,1441887.12,1503237.75,1572419.71,1620147.65,1617537.56,1598201.8,1607030.76,1599230.1,1576231.04,1519971.57,1558368.9,1594221.76,1533045.32,1422197.37,1288365.74,1187898.84,2023-07-10
3113,Agente,EPMC,1114145.05,1082363.12,1053992.54,1056581.31,1112306.36,1228396.24,1309357.62,1389146.19,1447093.87,1502095.91,1570132.14,1634145.0,1623620.7,1623666.54,1633305.09,1646856.0,1620256.99,1552073.33,1595270.49,1641955.85,1571799.54,1462058.75,1323592.67,1215938.91,2023-07-11
3114,Agente,EPMC,1149392.68,1118091.5,1077130.36,1072529.49,1137610.83,1250882.52,1358076.78,1439219.13,1513865.05,1549016.82,1635185.9,1674278.48,1697245.37,1670467.79,1677816.39,1691133.87,1661953.36,1604502.76,1631972.72,1676871.67,1617667.76,1494749.43,1348816.35,1231675.23,2023-07-12
3115,Agente,EPMC,1160099.08,1138798.96,1118388.25,1116051.94,1156673.63,1282971.82,1367210.69,1454661.05,1541214.01,1583365.19,1657148.02,1711568.66,1695292.53,1677874.11,1679220.23,1696825.72,1673997.41,1605937.39,1631522.99,1683876.18,1620661.77,1515148.77,1376061.93,1268225.64,2023-07-13
3116,Agente,EPMC,1194003.22,1147494.61,1118748.86,1112217.64,1148357.86,1258287.79,1349388.13,1424182.58,1497803.12,1558033.61,1626919.42,1669462.88,1683981.1,1667485.83,1672740.25,1677103.52,1620618.16,1574468.67,1617713.14,1626404.62,1557974.88,1459663.03,1338189.96,1245714.74,2023-07-14
3117,Agente,EPMC,1170575.83,1110044.4,1104524.33,1098755.57,1118537.0,1175098.58,1240199.35,1356461.94,1442898.89,1490357.15,1564633.28,1607166.5,1608491.44,1557248.08,1525268.9,1508473.58,1494849.11,1474439.61,1529918.62,1542587.33,1469954.72,1377376.67,1273576.76,1188759.71,2023-07-15
3118,Agente,EPMC,1113847.82,1063005.97,1006300.62,987988.95,958947.7,976149.62,961001.28,1012991.99,1077515.12,1150936.77,1228722.26,1272039.39,1295747.74,1278908.45,1239194.43,1228348.95,1210924.37,1213764.12,1290223.39,1349897.59,1321392.9,1267924.09,1212086.14,1143437.03,2023-07-16
3119,Agente,EPMC,1070922.79,1043448.07,1008444.12,1013024.61,1072626.78,1189963.3,1284794.48,1395069.47,1498497.29,1534740.42,1617841.08,1675272.4,1657088.66,1631996.4,1645737.17,1658900.28,1640181.57,1576251.23,1626633.14,1644508.79,1576970.75,1475261.27,1343558.13,1239145.58,2023-07-17
3120,Agente,EPMC,1170079.29,1124859.8,1092326.83,1101528.09,1154644.5,1275691.62,1353176.81,1434680.41,1512595.59,1583795.23,1660132.76,1699169.35,1696705.6,1675755.41,1695687.5,1693329.74,1661048.47,1587892.18,1609979.35,1657904.32,1600768.05,1486030.42,1341775.79,1242838.65,2023-07-18
3121,Agente,EPMC,1168657.05,1128800.42,1111793.8,1110770.13,1153513.07,1284466.22,1369707.24,1458621.02,1532850.49,1582297.25,1655570.88,1698386.63,1710186.71,1684226.17,1687851.26,1684605.52,1645174.46,1576242.75,1594399.02,1637570.46,1568057.5,1448333.25,1327859.73,1232571.84,2023-07-19
3122,Agente,EPMC,1155111.52,1099092.92,1087904.88,1070827.09,1086382.94,1093642.23,1104192.68,1168747.77,1252092.69,1337700.51,1409482.7,1447243.07,1486609.02,1455307.96,1418869.47,1409904.79,1410343.22,1393258.3,1450153.04,1509801.04,1470198.14,1385677.81,1310533.19,1231766.85,2023-07-20
3123,Agente,EPMC,1172531.26,1127015.46,1097831.86,1095866.63,1161585.68,1255535.98,1342699.61,1437549.04,1523438.12,1588315.8,1649229.87,1713741.24,1710547.81,1697947.91,1671561.97,1671515.75,1631394.63,1567751.12,1630262.15,1654774.01,1570758.24,1471309.88,1353240.45,1260250.05,2023-07-21
3124,Agente,EPMC,1183831.61,1134171.67,1104953.2,1094811.38,1101485.66,1165227.09,1220116.5,1310463.21,1404490.07,1471694.24,1527970.15,1560633.1,1551917.72,1518901.45,1490222.19,1482991.54,1437463.45,1418373.27,1479970.82,1503450.68,1426557.85,1326245.61,1229726.54,1136534.65,2023-07-22
3125,Agente,EPMC,1071067.44,1027750.17,998635.92,966966.74,943464.85,960776.13,950834.09,1021896.06,1092855.62,1159350.98,1204238.76,1259914.21,1303839.31,1289769.48,1261109.71,1253882.43,1236356.22,1222028.4,1287949.84,1353386.97,1332320.5,1283496.18,1212503.16,1141592.65,2023-07-23
3126,Agente,EPMC,1089868.06,1062278.67,1028045.53,1027714.45,1087688.24,1209598.96,1302690.37,1413476.35,1498055.27,1557183.74,1642382.26,1686481.68,1680957.55,1660880.29,1668601.0,1664815.17,1651310.09,1573074.43,1615129.92,1661996.75,1606630.49,1492979.63,1386470.42,1268824.68,2023-07-24
3127,Agente,EPMC,1180912.32,1133270.4,1101255.17,1104267.37,1159599.55,1286154.14,1384801.86,1482970.95,1541540.47,1579351.55,1659990.53,1720422.64,1719486.0,1711826.07,1699326.72,1728020.04,1700053.9,1628373.51,1662613.42,1698591.59,1629822.48,1505774.67,1379643.55,1275029.08,2023-07-25
3128,Agente,EPMC,1197576.39,1161167.6,1131086.75,1127292.1,1186120.48,1303513.81,1379596.46,1483953.67,1539926.59,1587201.15,1644294.24,1669156.27,1683617.04,1654520.26,1652006.85,1668451.65,1639141.93,1588288.95,1635444.14,1673412.19,1612781.39,1497108.54,1358281.18,1239333.03,2023-07-26
